diff_coherence_completeness,diff_consistency_factuality,diff_emotion_coherence,diff_readability_emotion,dim_bottom3_mean,dim_bottom3_std,dim_coherence,dim_completeness,dim_emotional_impact,dim_entity_consistency,dim_factuality,dim_max,dim_mean,dim_min,dim_range,dim_readability,dim_std,dim_top3_mean,dim_var,flag_dim_below_60,flag_emotion_dominant,inter_coherence_completeness,inter_coherence_readability,inter_consistency_coherence,inter_readability_completeness,inter_readability_emotion,priv_age_adult,priv_age_adult_ya,priv_age_children_10_14,priv_age_children_10_15,priv_age_children_10_16,priv_age_children_3_7,priv_age_children_4_10,priv_age_children_4_6,priv_age_children_4_8,priv_age_children_5_10,priv_age_children_6_10,priv_age_children_6_12,priv_age_children_7_10,priv_age_children_7_12,priv_age_children_7_13,priv_age_children_7_8,priv_age_children_8_12,priv_age_children_8_13,priv_age_children_8_14,priv_age_children_9_14,priv_age_teen_12_18,priv_age_teen_adult,priv_age_ya_new_adult,priv_age_young_adult_11_16,priv_char_count_k,priv_is_children_target,priv_log_char_count,priv_log_ratings_count,priv_log_ratings_per_kword,priv_log_word_count,priv_low_quality_signal,priv_platform_goodreads,priv_platform_project_gutenberg,priv_quality_high,priv_quality_low,priv_quality_medium,priv_quality_medium_high,priv_quality_medium_low,priv_quality_very_high,priv_ratings_count_per_k,priv_ratings_per_char,priv_ratings_per_word,priv_source_andersen,priv_source_brothers_grimm,priv_source_project_gutenberg,priv_source_public_domain,priv_source_wilde,priv_text_source_length,priv_title_length,priv_word_count_k,shortfall_gap_70,story_id,timestamp,txt_avg_sentence_length,txt_capitalized_ratio,txt_chars_per_word,txt_dialogue_narration_ratio,txt_dialogue_ratio,txt_dialogue_turns,txt_dialogue_word_ratio,txt_dis_legomena_ratio,txt_exclam_density,txt_genre_confidence,txt_genre_fable,txt_genre_fairy_tale,txt_genre_novel,txt_genre_poem,txt_genre_short_story,txt_hapax_ratio,txt_intro_sentiment_balance,txt_intro_sentiment_magnitude,txt_lf_chunk_count,txt_lf_cosine_consecutive_mean,txt_lf_cosine_consecutive_std,txt_lf_cosine_global_mean,txt_lf_cosine_global_std,txt_lf_norm_mean,txt_lf_norm_std,txt_lf_spread_mean,txt_lf_spread_std,txt_log_char_count,txt_log_word_count,txt_long_sentence_ratio,txt_max_sentence_length,txt_min_sentence_length,txt_named_entity_count,txt_named_entity_density,txt_negative_ratio,txt_numeric_token_ratio,txt_outro_sentiment_balance,txt_outro_sentiment_magnitude,txt_paragraph_avg_sentence,txt_paragraph_count_per_k,txt_paragraph_density,txt_paragraph_word_mean,txt_paragraph_word_std,txt_positive_ratio,txt_punctuation_density,txt_question_density,txt_sentence_count,txt_sentence_length_median,txt_sentence_length_std,txt_sentence_variation_ratio,txt_sentiment_balance,txt_sentiment_balance_delta,txt_sentiment_magnitude,txt_sentiment_magnitude_delta,txt_sentiment_polarity,txt_stopword_ratio,txt_title_overlap_ratio,txt_unique_ratio,txt_word_entropy,txt_word_length_mean,txt_word_length_std,user_score
2.900000,18.900000,9.821787,-8.621787,69.800000,5.571954,75.100000,72.200000,84.921787,81.000000,62.100000,84.921787,75.270298,62.100000,22.821787,76.300000,7.187414,80.740596,51.658915,0.000000,0.000000,0.542222,0.573013,0.608310,0.550886,0.647953,,,,,,,,,,,,,,,,,,,,1.000000,,,,,12.651000,1.000000,9.445571,4.574711,3.693461,7.804251,,1.000000,,1.000000,,,,,,0.096000,0.007588,0.039184,1.000000,,1.000000,1.000000,,58.000000,29.000000,2.450000,7.900000,The Girl Who Trod on the Loaf,2025-11-09T13:54:38.194152,23.419048,0.060187,5.237902,0.137899,0.238095,25.000000,0.121187,0.154570,0.004473,0.295110,0.168634,0.168634,0.252951,0.114671,0.295110,0.600806,-0.008163,0.016327,1.000000,1.000000,0.000000,1.000000,0.000000,11.732451,0.000000,0.000000,0.000000,9.463509,7.807917,0.438095,63.000000,1.000000,50.000000,0.476190,0.002847,0.000000,0.004082,0.004082,3.888889,10.980073,0.010980,91.074074,103.130240,0.003660,0.030745,0.002033,105.000000,23.000000,14.681884,0.626921,0.000813,0.012245,0.006507,-0.012245,0.125000,0.405856,1.000000,0.302562,5.562605,4.063291,1.839762,69.800000
-6.600000,20.000000,18.403609,-10.703609,67.366667,3.135106,65.200000,71.800000,83.603609,85.100000,65.100000,85.100000,73.950602,65.100000,20.000000,72.900000,7.938563,80.534536,63.020779,0.000000,0.000000,0.468136,0.475308,0.554852,0.523422,0.609470,,,,,,,,,,,,,,,,,,1.000000,,,,,,,7.962000,1.000000,8.982561,4.174387,3.753418,7.337588,,1.000000,,,,1.000000,,,,0.064000,0.008038,0.041667,1.000000,,1.000000,1.000000,,58.000000,27.000000,1.536000,4.900000,The Goblin and the Huckster,2025-11-09T13:56:12.498853,27.535714,0.035668,5.253567,0.160271,0.267857,15.000000,0.138132,0.186373,0.001946,0.537919,0.107584,0.215168,0.000000,0.139330,0.537919,0.577154,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,12.914560,0.000000,0.000000,0.000000,8.999866,7.341484,0.500000,93.000000,1.000000,27.000000,0.482143,0.001297,0.000000,0.000000,0.000000,4.000000,9.079118,0.009079,110.142857,82.120867,0.001297,0.029873,0.001297,56.000000,24.500000,17.334899,0.629542,0.000000,0.000000,0.002594,0.000000,0.000000,0.411154,1.000000,0.323606,5.298516,4.067841,1.969259,56.800000
14.900000,9.100000,4.699846,-18.999846,64.500000,1.019804,78.400000,63.500000,83.099846,75.000000,65.900000,83.099846,71.666641,63.500000,19.599846,64.100000,7.575947,78.833282,57.394967,0.000000,1.000000,0.497840,0.502544,0.588000,0.407035,0.532670,,,,,,,,,,,,1.000000,,,,,,,,,,,,,11.548000,1.000000,9.354354,6.186209,5.342219,7.754910,,,1.000000,1.000000,,,,,,0.485000,0.041999,0.207976,,1.000000,,1.000000,,45.000000,15.000000,2.332000,6.500000,The Golden Bird,2025-11-09T13:58:12.503166,30.402597,0.048697,4.985049,0.371412,0.337662,26.000000,0.270824,0.148073,0.000000,0.317045,0.281818,0.317045,0.211364,0.013636,0.176136,0.478702,-0.004274,0.004274,1.000000,1.000000,0.000000,1.000000,0.000000,12.318171,0.000000,0.000000,0.000000,9.364862,7.758761,0.610390,100.000000,4.000000,37.000000,0.480519,0.000427,0.000000,0.000000,0.000000,1.241935,26.484408,0.026484,37.758065,21.414259,0.000000,0.026221,0.001709,77.000000,27.000000,16.527238,0.543613,-0.000427,0.004274,0.000427,-0.004274,-1.000000,0.402392,1.000000,0.210594,5.157662,3.806920,1.650434,65.600000
18.300000,9.100000,-1.115013,-10.484987,60.533333,4.677844,72.800000,54.500000,71.684987,75.000000,65.900000,75.000000,66.847498,54.500000,20.500000,61.200000,7.194321,73.161662,51.758261,1.000000,0.000000,0.396760,0.445536,0.546000,0.333540,0.438712,,,,,,,,,,,,1.000000,,,,,,,,,,,,,7.802000,1.000000,8.962264,6.424869,5.984293,7.349874,,1.000000,,1.000000,,,,,,0.616000,0.078954,0.396141,,1.000000,1.000000,1.000000,,61.000000,16.000000,1.555000,15.500000,The Golden Goose,2025-11-09T13:59:51.401080,25.688525,0.055520,5.067007,0.000000,0.000000,0.000000,0.000000,0.171021,0.003191,0.480687,0.120172,0.360515,0.000000,0.038627,0.480687,0.494062,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,12.429123,0.000000,0.000000,0.000000,8.979794,7.357556,0.475410,57.000000,3.000000,36.000000,0.590164,0.000000,0.000000,0.006410,0.006410,3.210526,12.125080,0.012125,82.473684,49.268724,0.000638,0.026071,0.002553,61.000000,24.000000,11.962429,0.465672,0.000638,0.006410,0.000638,0.006410,1.000000,0.395660,1.000000,0.268666,5.259612,3.898532,1.812681,74.400000
-17.500000,9.100000,17.365210,-3.465210,70.866667,3.761501,71.700000,89.200000,89.065210,75.000000,65.900000,89.200000,79.410868,65.900000,23.300000,85.600000,9.025848,87.955070,81.465929,0.000000,0.000000,0.639564,0.613752,0.537750,0.763552,0.762398,,,,,,,,,,,,,,,,,,,1.000000,,,,,,16.192000,1.000000,9.692334,3.135494,2.096287,8.033983,,1.000000,,,,1.000000,,,,0.022000,0.001359,0.007136,1.000000,,1.000000,1.000000,,58.000000,19.000000,3.083000,4.100000,The Golden Treasure,2025-11-09T14:04:14.232010,14.365297,0.078195,5.265416,0.291992,0.319635,70.000000,0.226001,0.149556,0.018754,0.392947,0.392947,0.098237,0.245592,0.160076,0.103149,0.566540,0.006369,0.012739,2.000000,0.922615,0.000000,0.980463,0.000073,11.610315,0.021372,2.283898,0.000000,9.715108,8.054205,0.164384,73.000000,1.000000,81.000000,0.369863,0.000954,0.000000,0.006369,0.006369,2.546512,27.336300,0.027336,36.581395,34.623377,0.002861,0.045457,0.001589,219.000000,10.000000,12.696092,0.883803,0.001907,0.000000,0.003814,-0.006369,0.500000,0.421488,1.000000,0.250795,5.488775,3.981666,1.799535,62.800000
9.600000,23.700000,-18.454960,23.254960,60.981680,4.871635,72.700000,63.100000,54.245040,89.300000,65.600000,89.300000,70.407507,54.245040,35.054960,77.500000,11.181997,79.833333,125.037068,1.000000,0.000000,0.458737,0.563425,0.649211,0.489025,0.420399,,,,,,,,,,,,,,,,,,,,1.000000,,,,,2.875000,1.000000,7.964156,4.779123,4.779123,6.255750,,1.000000,,1.000000,,,,,,0.118000,0.041043,0.226923,1.000000,,1.000000,1.000000,,58.000000,23.000000,0.520000,15.754960,The Goloshes of Fortune,2025-11-09T14:04:52.081097,23.772727,0.066922,5.598470,0.365535,0.318182,7.000000,0.267686,0.109091,0.000000,0.416667,0.250000,0.166667,0.000000,0.166667,0.416667,0.730909,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,12.063899,0.000000,0.000000,0.000000,7.982416,6.261492,0.545455,49.000000,4.000000,28.000000,1.272727,0.000000,0.000000,0.019231,0.019231,3.142857,7.000000,0.013384,74.714286,66.245678,0.003824,0.033470,0.003824,22.000000,25.000000,13.331207,0.560777,0.003824,0.019231,0.003824,0.019231,1.000000,0.393881,1.000000,0.525813,5.158681,4.385356,2.299757,65.000000
17.600000,10.600000,-7.035304,11.835304,66.321565,4.521984,79.600000,62.000000,72.564696,75.000000,64.400000,84.400000,72.994116,62.000000,22.400000,84.400000,7.881088,79.666667,62.111547,0.000000,0.000000,0.493520,0.671824,0.597000,0.523280,0.612446,,,,,,,,,,,,,,,,,1.000000,,,,,,,,2.891000,1.000000,7.969704,4.795791,4.795791,6.327937,1.000000,1.000000,,,1.000000,,,,,0.120000,0.041508,0.214669,,1.000000,,1.000000,,37.000000,16.000000,0.559000,8.000000,The Good Bargain,2025-11-09T14:05:56.795888,10.290909,0.116608,5.234982,0.598870,0.418182,23.000000,0.374558,0.155660,0.028269,0.384615,0.307692,0.384615,0.000000,0.000000,0.307692,0.608491,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,11.444930,0.000000,0.000000,0.000000,7.994295,6.340359,0.000000,22.000000,1.000000,29.000000,0.527273,0.001767,0.000000,0.000000,0.000000,1.486486,37.000000,0.065371,15.297297,8.874089,0.000000,0.037462,0.003534,55.000000,9.000000,5.399235,0.524661,-0.001767,0.000000,0.001767,0.000000,-1.000000,0.371025,1.000000,0.374558,4.743283,3.893993,1.669536,47.600000
-4.500000,23.200000,16.332691,-17.632691,67.133333,1.020893,68.400000,72.900000,84.732691,89.100000,65.900000,89.100000,74.688782,65.900000,23.200000,67.100000,9.001335,82.244230,81.024023,0.000000,1.000000,0.498636,0.458964,0.609444,0.489159,0.568556,,,,,,,,,,,,,,,,,,,1.000000,,,,,,11.147000,1.000000,9.319015,5.393628,4.601650,7.705713,,1.000000,,1.000000,,,,,,0.219000,0.019647,0.098649,,1.000000,1.000000,1.000000,,49.000000,14.000000,2.220000,4.100000,The Goose Girl,2025-11-09T14:08:13.044743,23.520833,0.061116,5.037644,0.000000,0.000000,0.000000,0.000000,0.147239,0.014615,0.324324,0.072072,0.324324,0.216216,0.207207,0.180180,0.482618,0.004444,0.004444,1.000000,1.000000,0.000000,1.000000,0.000000,12.030805,0.000000,0.000000,0.000000,9.339261,7.722678,0.437500,58.000000,1.000000,37.000000,0.385417,0.003100,0.000000,0.000000,0.000000,2.742857,15.500443,0.015500,64.514286,57.226054,0.000886,0.033407,0.001329,96.000000,21.500000,17.300638,0.735545,-0.002214,-0.004444,0.003986,-0.004444,-0.555556,0.400797,1.000000,0.216563,5.247763,3.799380,1.607406,69.200000
26.900000,17.100000,-14.200815,12.800815,62.933062,5.249675,82.900000,56.000000,68.699185,81.200000,64.100000,82.900000,72.399864,56.000000,26.900000,81.500000,10.182060,81.866667,103.674339,1.000000,0.000000,0.464240,0.675635,0.673148,0.456400,0.559898,,,,,,,,,,,,,,1.000000,,,,,,,,,,,6.840000,1.000000,8.830689,4.521789,4.258895,7.174724,,1.000000,,,,1.000000,,,,0.091000,0.013304,0.069732,1.000000,,1.000000,1.000000,,58.000000,16.000000,1.305000,14.000000,The Happy Family,2025-11-09T14:09:54.800950,23.298246,0.040663,5.248494,0.577197,0.456140,26.000000,0.365964,0.175439,0.000753,0.405605,0.162242,0.243363,0.000000,0.188791,0.405605,0.548872,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,11.738737,0.000000,0.000000,0.000000,8.849514,7.192182,0.350877,67.000000,6.000000,26.000000,0.456140,0.000753,0.000000,0.015152,0.015152,3.166667,13.554217,0.013554,73.777778,69.483456,0.002259,0.039598,0.002259,57.000000,20.000000,13.944709,0.598530,0.001506,0.015152,0.003012,0.015152,0.500000,0.411145,1.000000,0.300452,5.237944,4.034014,1.833482,58.000000
4.200000,14.200000,14.871954,-6.171954,68.766667,2.654974,72.300000,68.100000,87.171954,80.100000,65.900000,87.171954,75.761992,65.900000,21.271954,81.000000,7.576198,82.757318,57.398778,0.000000,0.000000,0.492363,0.585630,0.579123,0.551610,0.706093,,,,,,,,,,,,1.000000,,,,,,,,,,,,,18.046000,1.000000,9.800735,10.525031,9.280367,8.152774,,1.000000,,1.000000,,,,,,37.235000,2.063338,10.724366,,,1.000000,1.000000,1.000000,46.000000,16.000000,3.472000,4.100000,The Happy Prince,2025-11-09T14:15:57.030575,15.159483,0.107762,5.239409,0.961517,0.538793,125.000000,0.490191,0.148984,0.005687,0.401032,0.160413,0.160413,0.401032,0.254080,0.024062,0.608352,0.022792,0.022792,2.000000,0.945558,0.000000,0.986294,0.000291,12.117299,0.127769,2.003176,0.000000,9.821627,8.165648,0.133621,123.000000,1.000000,114.000000,0.491379,0.001422,0.000000,0.008547,0.008547,2.729412,24.168325,0.024168,41.376471,32.193158,0.009952,0.030065,0.005118,232.000000,14.000000,11.155851,0.735899,0.008530,-0.014245,0.011373,-0.014245,0.750000,0.393233,1.000000,0.251919,5.549913,3.963037,1.937552,83.800000
-2.200000,8.300000,8.179987,-5.479987,71.566667,4.010265,74.600000,76.800000,82.779987,74.200000,65.900000,82.779987,75.263331,65.900000,16.879987,77.300000,5.037396,78.959996,25.375356,0.000000,0.000000,0.572928,0.576658,0.553532,0.593664,0.639889,,,,,,,,,,,,,,,,,,,,,,,,1.000000,9.766000,,9.186765,3.970292,3.375202,7.519150,,1.000000,,,,1.000000,,,,0.052000,0.005325,0.028230,1.000000,,1.000000,1.000000,,58.000000,17.000000,1.842000,4.100000,The Jewish Maiden,2025-11-09T14:18:10.849707,20.577778,0.085313,5.364471,0.393529,0.255556,23.000000,0.282397,0.157983,0.002160,0.375000,0.375000,0.187500,0.000000,0.125000,0.312500,0.594958,-0.005405,0.005405,1.000000,1.000000,0.000000,1.000000,0.000000,11.892193,0.000000,0.000000,0.000000,9.203920,7.524561,0.344444,57.000000,1.000000,65.000000,0.722222,0.002160,0.000000,-0.005405,0.005405,5.625000,8.639309,0.008639,115.750000,70.990756,0.001620,0.030800,0.001080,90.000000,20.000000,12.539695,0.609380,-0.000540,0.000000,0.003780,0.000000,-0.142857,0.402268,1.000000,0.321274,5.432812,4.193723,2.113993,65.000000
15.800000,13.600000,15.025660,-14.125660,65.233333,6.467526,72.800000,57.000000,87.825660,79.500000,65.900000,87.825660,72.787610,57.000000,30.825660,73.700000,9.735841,80.341887,94.786591,1.000000,1.000000,0.414960,0.536536,0.578760,0.420090,0.647275,,,,,1.000000,,,,,,,,,,,,,,,,,,,,15.612000,1.000000,9.655859,6.352629,5.232286,8.032035,,1.000000,,1.000000,,,,,,0.573000,0.036703,0.186220,,1.000000,1.000000,1.000000,,61.000000,43.000000,3.077000,13.000000,The Juniper Tree,2025-11-09T14:21:37.522411,24.273438,0.065336,5.146444,0.000000,0.000000,0.000000,0.000000,0.131944,0.007081,0.339806,0.067961,0.271845,0.339806,0.218447,0.101942,0.493056,0.003226,0.009677,2.000000,0.916123,0.000000,0.978802,0.000577,12.470493,0.167970,2.559113,0.000000,9.679781,8.041735,0.359375,95.000000,1.000000,53.000000,0.414062,0.001287,0.000000,0.000000,0.006452,1.333333,30.897972,0.030898,32.364583,43.646096,0.003219,0.030769,0.001609,128.000000,19.500000,18.849202,0.776536,0.001931,-0.003226,0.004506,-0.003226,0.428571,0.382362,0.750000,0.185388,5.283944,3.873190,1.794929,84.000000
-2.000000,9.100000,19.299221,-20.899221,66.300000,0.711805,67.300000,69.300000,86.599221,75.000000,65.900000,86.599221,71.633204,65.700000,20.899221,65.700000,7.389294,76.966407,54.601671,0.000000,1.000000,0.466389,0.442161,0.504750,0.455301,0.568957,,,,,,,,,,,,,,,,,,,1.000000,,,,,,12.161000,1.000000,9.406072,2.944439,2.115455,7.811568,,1.000000,,,,1.000000,,,,0.018000,0.001480,0.007293,,1.000000,1.000000,1.000000,,61.000000,31.000000,2.468000,4.300000,The King of the Golden Mountain,2025-11-09T14:24:12.357429,25.346939,0.049114,4.975443,0.000806,0.010204,1.000000,0.000805,0.160862,0.002415,0.372928,0.165746,0.372928,0.248619,0.005525,0.207182,0.529022,0.004032,0.004032,1.000000,1.000000,0.000000,1.000000,0.000000,12.592087,0.000000,0.000000,0.000000,9.422221,7.818028,0.438776,65.000000,1.000000,49.000000,0.500000,0.001208,0.000000,-0.004032,0.004032,5.764706,6.843800,0.006844,146.117647,70.026787,0.000805,0.030019,0.004831,98.000000,23.000000,14.918898,0.588588,-0.000403,-0.008065,0.002013,0.000000,-0.200000,0.398148,1.000000,0.242754,5.421069,3.789452,1.624451,61.200000
3.500000,12.900000,17.938625,-2.438625,64.000000,1.961292,66.700000,63.200000,84.638625,75.000000,62.100000,84.638625,72.306438,62.100000,22.538625,82.200000,8.904600,80.612875,79.291903,0.000000,0.000000,0.421544,0.548274,0.500250,0.519504,0.695729,,,,,,,,,,,,,,,,,,,1.000000,,,,,,11.966000,1.000000,9.389908,4.770685,3.982580,7.706613,,1.000000,,,,,1.000000,,,0.117000,0.009778,0.052655,1.000000,,1.000000,1.000000,,58.000000,29.000000,2.222000,7.900000,The Last Dream of the Old Oak,2025-11-09T14:26:56.638513,19.101695,0.056344,5.402839,0.279228,0.245763,29.000000,0.218279,0.155492,0.003549,0.252033,0.144019,0.144019,0.216028,0.243902,0.252033,0.601997,0.008889,0.008889,1.000000,1.000000,0.000000,1.000000,0.000000,11.868146,0.000000,0.000000,0.000000,9.407468,7.720905,0.305085,63.000000,1.000000,63.000000,0.533898,0.000000,0.000000,0.017778,0.017778,5.363636,9.760426,0.009760,102.454545,175.962994,0.006655,0.035884,0.005324,118.000000,16.000000,13.580513,0.710959,0.006655,0.008889,0.006655,0.008889,1.000000,0.393079,1.000000,0.311003,5.539618,4.209240,1.977938,67.800000
1.900000,18.900000,9.699412,7.000588,64.733333,0.974109,66.100000,64.200000,75.799412,82.800000,63.900000,82.800000,72.599902,63.900000,18.900000,82.800000,8.234240,80.466471,67.802707,0.000000,0.000000,0.424362,0.547308,0.547308,0.531576,0.627619,,,,,,,,,,,,,,,,,1.000000,,,,,,,,5.047000,1.000000,8.526747,3.713572,3.713572,6.857514,,1.000000,,,,1.000000,,,,0.040000,0.007926,0.042105,1.000000,,1.000000,1.000000,,58.000000,14.000000,0.950000,6.100000,The Last Pearl,2025-11-09T14:28:08.639963,18.764706,0.049112,5.368861,0.347887,0.294118,15.000000,0.258098,0.122078,0.002090,0.334190,0.267352,0.233933,0.000000,0.164524,0.334190,0.677922,0.021053,0.021053,1.000000,1.000000,0.000000,1.000000,0.000000,11.881541,0.000000,0.000000,0.000000,8.544614,6.864848,0.235294,94.000000,2.000000,31.000000,0.607843,0.001045,0.000000,0.000000,0.000000,4.636364,11.000000,0.011494,87.000000,84.538318,0.005225,0.038731,0.005225,51.000000,16.000000,15.047100,0.801883,0.004180,-0.021053,0.006270,-0.021053,0.666667,0.404389,1.000000,0.402299,5.162389,4.153927,1.908475,61.000000
-9.800000,7.300000,26.243797,-5.543797,67.100000,4.089825,62.800000,72.600000,89.043797,73.200000,65.900000,89.043797,74.507299,62.800000,26.243797,83.500000,9.207531,81.914599,84.778618,0.000000,0.000000,0.455928,0.524380,0.459696,0.606210,0.743516,,,1.000000,,,,,,,,,,,,,,,,,,,,,,15.743000,1.000000,9.664215,4.290459,3.226911,7.998335,,1.000000,,,,,,1.000000,,0.072000,0.004573,0.024202,1.000000,,1.000000,1.000000,,58.000000,28.000000,2.975000,7.200000,The Little Elder-Tree Mother,2025-11-09T14:31:45.645946,20.794521,0.049407,5.286561,1.284424,0.383562,56.000000,0.562253,0.143048,0.009223,0.244898,0.217687,0.244898,0.163265,0.183673,0.190476,0.570856,0.000000,0.006601,2.000000,0.853013,0.000000,0.962542,0.001225,12.174331,0.195249,3.305761,0.000000,9.683526,8.018625,0.287671,73.000000,1.000000,61.000000,0.417808,0.000659,0.000000,0.000000,0.000000,3.244444,14.822134,0.014822,67.466667,93.860795,0.001318,0.041121,0.002635,146.000000,16.500000,15.740584,0.756958,0.000659,0.000000,0.001976,-0.006601,0.333333,0.387022,1.000000,0.246377,5.502585,4.068783,1.892244,58.000000
1.400000,11.200000,-5.139536,13.739536,70.120155,4.684433,76.700000,75.300000,71.560464,75.000000,63.800000,85.300000,74.610077,63.800000,21.500000,85.300000,6.395678,79.100000,40.904695,0.000000,0.000000,0.577551,0.654251,0.575250,0.642309,0.610411,,,,,,,,,1.000000,,,,,,,,,,,,,,,,2.396000,1.000000,7.781973,7.207119,7.207119,6.089045,,1.000000,,1.000000,,,,,,1.348000,0.562604,3.063636,1.000000,,,1.000000,,70.000000,21.000000,0.440000,6.200000,The Little Match Girl,2025-11-09T14:32:37.226045,10.731707,0.122727,5.504545,0.065375,0.146341,6.000000,0.061364,0.153110,0.013636,0.576923,0.576923,0.076923,0.000000,0.000000,0.346154,0.708134,-0.022727,0.022727,1.000000,1.000000,0.000000,1.000000,0.000000,11.971594,0.000000,0.000000,0.000000,7.792762,6.089045,0.073171,31.000000,1.000000,31.000000,0.756098,0.002273,0.000000,0.022727,0.022727,2.928571,14.000000,0.031818,31.428571,18.791010,0.009091,0.035508,0.000000,41.000000,9.000000,6.853962,0.638665,0.006818,0.045455,0.011364,0.000000,0.600000,0.361364,1.000000,0.475000,4.808151,4.274600,2.064768,82.000000
22.100000,12.200000,-11.749348,15.549348,59.216884,6.339402,72.800000,50.700000,61.050652,78.100000,65.900000,78.100000,67.525109,50.700000,27.400000,76.600000,9.571227,75.833333,91.608385,1.000000,0.000000,0.369096,0.557648,0.568568,0.388362,0.467648,,,,,,,,,,,,,,,,,,,1.000000,,,,,,5.193000,1.000000,8.555259,10.256747,10.256747,6.898715,,1.000000,,,,,,,1.000000,28.473000,5.482958,28.760606,1.000000,,1.000000,1.000000,,58.000000,23.000000,0.990000,19.300000,The Little Match Seller,2025-11-09T14:33:51.757462,21.739130,0.050000,5.280000,0.044932,0.108696,5.000000,0.043000,0.164894,0.006000,0.520833,0.312500,0.104167,0.000000,0.062500,0.520833,0.643617,-0.020000,0.020000,1.000000,1.000000,0.000000,1.000000,0.000000,12.053716,0.000000,0.000000,0.000000,8.571871,6.908755,0.347826,45.000000,1.000000,21.000000,0.456522,0.002000,0.000000,0.000000,0.000000,6.571429,7.000000,0.007000,142.857143,71.449140,0.003000,0.031818,0.000000,46.000000,20.500000,10.643297,0.489592,0.001000,0.020000,0.005000,-0.020000,0.200000,0.413000,0.750000,0.376000,5.145524,4.109438,1.870579,82.000000
-16.700000,19.200000,29.279755,-23.179755,64.000000,2.829605,60.000000,76.700000,89.279755,85.100000,65.900000,89.279755,73.846626,60.000000,29.279755,66.100000,10.707083,83.693252,114.641628,0.000000,1.000000,0.460200,0.396600,0.510600,0.506987,0.590139,,,,,1.000000,,,,,,,,,,,,,,,,,,,,48.065000,1.000000,10.780330,10.311250,8.094386,9.125000,,1.000000,,,,,,,1.000000,30.068000,0.625570,3.275025,1.000000,,1.000000,1.000000,,58.000000,18.000000,9.181000,10.000000,The Little Mermaid,2025-11-09T14:43:05.083180,27.696697,0.035130,5.299143,0.271787,0.195195,65.000000,0.213705,0.161392,0.000325,0.416082,0.208041,0.260051,0.416082,0.069016,0.046809,0.507595,-0.001085,0.003254,3.000000,0.937262,0.003338,0.980423,0.001408,12.590318,0.783708,2.598500,0.167724,10.797021,9.129564,0.489489,101.000000,1.000000,83.000000,0.249249,0.001843,0.000000,0.005423,0.005423,5.741379,6.288626,0.006289,159.017241,146.162462,0.002927,0.028297,0.001084,333.000000,24.000000,14.555307,0.525525,0.001084,0.006508,0.004771,0.002169,0.227273,0.406484,1.000000,0.171311,5.830442,4.141272,1.866026,79.600000
10.300000,9.100000,9.105279,-24.905279,65.000000,2.333809,77.600000,67.300000,86.705279,75.000000,65.900000,86.705279,72.384213,61.800000,24.905279,61.800000,8.357227,79.768426,69.843251,0.000000,1.000000,0.522248,0.479568,0.582000,0.415914,0.535839,,,,,,,,,,,,,,,,,,,1.000000,,,,,,10.609000,1.000000,9.269552,4.736198,4.018467,7.635304,,1.000000,,,,1.000000,,,,0.113000,0.010651,0.054616,,1.000000,1.000000,1.000000,,49.000000,18.000000,2.069000,8.200000,The Little Peasant,2025-11-09T14:45:29.987421,20.673267,0.064176,5.158525,0.000000,0.000000,0.000000,0.000000,0.178926,0.005268,0.338648,0.338648,0.169324,0.253986,0.026388,0.211655,0.493042,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,12.752928,0.000000,0.000000,0.000000,9.284705,7.644441,0.366337,53.000000,2.000000,47.000000,0.465347,0.000000,0.000000,0.000000,0.000000,12.625000,3.831418,0.003831,261.000000,100.262156,0.000000,0.031938,0.005747,101.000000,18.000000,12.017404,0.581302,0.000000,0.000000,0.000000,0.000000,0.000000,0.401820,1.000000,0.240900,5.214659,3.933429,1.733398,62.200000
